doccano_id	query	passage	passage_id	label	score
4233	Quais os tipos de denominação (DO) que os vinhos podem receber?	2 - Com a entrada em vigor do presente regulamento, a rotulagem em uso que contrarie as disposições nele consagradas só poderão ser utilizadas durante o prazo máximo de um ano, ressalvando-se as que tenham sido apostas em vinhos comprovadamente engarrafados em data anterior à da respectiva entrada em vigor. Aprovado em reunião do Conselho Interprofissional do IVDP, IP, de 26 de Fevereiro de 2010. Proceda-se à publicação deste regulamento no Diário da República, 2.ª série. Data de fecho: 26 de Fevereiro de 2010. - A Presidência do Instituto dos Vinhos do Douro e do Porto, IP, Luciano Vilhena Pereira. ANEXO I Critérios para a utilização das menções tradicionais para a denominação de origem (DO) Douro (ver documento original) ANEXO II Definições relativas às menções tradicionais da denominação de origem (DO) Douro e indicação geográfica (IG) Duriense A denominação de origem Douro e a indicação geográfica Duriense podem utilizar as seguintes menções tradicionais: a) Grande Reserva, Colheita Seleccionada, Reserva Especial - Menções reservadas para vinhos brancos ou tintos com DO Douro com características organolépticas de elevada qualidade de aroma e paladar muito finos com potencial de envelhecimento elevado;	clueweb22-pt0000-44-08571_41	Relevant	1
4234	Quais os tipos de denominação (DO) que os vinhos podem receber?	DOC: marca de origem italiana utilizada em enologia e incluída hoje na categoria DOP europeia. É um reconhecimento da qualidade atribuída aos vinhos produzidos em determinadas áreas e que levam o mesmo no rótulo; IGP: produtos com qualidades determinadas por origem geográfica. Pelo menos uma das fases de produção deve ocorrer nessa área específica; IGT: reconhecimento da qualidade atribuída aos vinhos de mesa. Estes são vinhos obtidos a partir de certas uvas e provenientes de grandes áreas bem definidas. É uma denominação incluída na comunidade do PGI. Breve histórico A maioria das denominações surgiram por normas estabelecidas pela União Europeia como forma de proteção aos nomes de alguns alimentos produzidos naquele continente, por exemplo: vinho, jamón, queijo e azeites de oliva. Hoje essas denominações estão sendo utilizadas por diversas regiões do mundo, garantindo assim, desde a origem, um produto com padrão de qualidade garantido. Como era de se esperar, um dos dos mercados que mais utiliza uma “denominação de origem protegida e/ou controlada”, são os vinhos, e talvez o exemplo mais conhecido seja o da Champanhe, que só pode levar esse nome se for produzida na região de Champagne na França, província	clueweb22-pt0001-85-09244_3	Relevant	1
4235	Quais os tipos de denominação (DO) que os vinhos podem receber?	Ao abrir o Kit de casamento os personagens irão receber duas reservas de cerimônia, usadas para marcar uma festa de casamento. A reserva dura dois dias. Além disso, os personagens recebem um conjunto da noiva e do noivo, estilo chines e 10 presentes de casamento. Ao abrir os presente de casamento é possível receber dentre os seguintes itens: Brinde de casamento: venda em qualquer NPC e receba 99,99 moedas. Convite de casamento: usado para conseguir uma segunda ativação de Pedra Doida. Doce de casamento: usado em equipamentos rank 9, e ser trocado por fama. Convite de casamento: permite aceita a missão da pedra doida uma vez adicional por dia. Vinhos de Casamento Usados em DGs até nível 89, troque no Cupido pelo vinho determinado de cada DG. É necessário dois vinhos para cada missão no espadachim. Para jogadores que não possuem o vinho de casamento também é possível comprar vinhos no distrito oeste da cidade do dragão no NPC Mestre Oreven Xarv 527,656. A sequência de cada vinho da DG na loja é: 19,29,39,49,59,69,79,89 e 99. O último vinho da 99 está indisponível no jogo.	clueweb22-pt0000-45-13327_5	Irrelevant	0
4236	Quais os tipos de denominação (DO) que os vinhos podem receber?	" A Comunidade Europeia em 1998 elabora um regulamento que estabelece normas de execução relativas à protecção das menções tradicionais complementares utilizadas para certos tipos de vinhos de qualidade produzidos em regiões demarcadas. Este regulamento protege as menções relativas à Região do Douro como ""Vintage"", ""Late Bottled Vintage"", ""Tawny"", ""Ruby"". São igualmente reconhecidas as denominações de ""Douro"" e ""Porto"". Actualmente a produção de vinhos nesta região do Douro, incide mais nos vinhos designados de ""tranquilos"" (vinhos não licorosos), do que nos ""generosos"" (vinhos licorosos com alto teor de açúcar e álcool). A designada Região Vinhateira do Alto Douro ou o Alto Douro Vinhateiro, é uma área do nordeste de Portugal com mais de 26 mil hectares, classificada pela UNESCO em 14 de Dezembro de 2001, como Património da Humanidade, na categoria de paisagem cultural e rodeada de montanhas que lhe dão características mesológicas e climáticas particulares. Este modelo veio a sofrer nova alteração em 2003, com a substituição da CIRDD por um Conselho Interprofissional Integrado no Instituto dos Vinhos do Douro e Porto. . Vista das encostas vinhateiras do Douro e da aldeia do Marmelal, em meados dos anos 90 (foto Mário Pascoal Nogueira)"	clueweb22-pt0000-32-06538_18	Irrelevant	0
4237	Quais os tipos de denominação (DO) que os vinhos podem receber?	Ou seja: coibir a falsificação. Em alguns países europeus já se utilizavam outros sistemas: D OC – Denominazione di Origine Controllata na Itália, AOC – Appellation d’Origine Contrôlée na França e DO – Denominación de Origin na Espanha. Temos mais algumas letrinhas nessa sopa DO: Denominação de Origem; AOC ou DOC: Denominação de Origem Controlada; DOP: Denominação de Origem Protegida; DCOG: Denominação de Origem Controlada e Garantida; IGT: (Identificação Geográfica Típica); IGP (Identificação Geográfica Protegida); e STG ou ETG (Especialidade Tradicional Garantida – Utilizado apenas na União Europeia). Algumas dessas designações são utilizadas em mercados específicos. Na página sobre Agricultura e Desenvolvimento Rural – DOOR do site da Comunidade Européia é possível verificar TODOS os produtos que obtiveram algum tipo de certificado em toda a Europa. Antes de maiores detalhes, vamos a um resumo DOP: produtos cujas características dependem, no todo ou em parte, do meio geográfico em que são produzidos. Todas as fases de produção devem ocorrer nessa área específica; DOCG: vinhos regulados por uma disciplina rígida, caracterizada por uma área de origem precisa e muitas vezes também por uma subzona. Eles estão incluídos na designação DOP;	clueweb22-pt0001-85-09244_2	Relevant	1
4238	Quais os tipos de denominação (DO) que os vinhos podem receber?	AOC – Appellation d’Origine Contrôlée (França) DO – Denominación de Origen (Espanha) e Denominação de Origem (Brasil) DOC – Denominação de Origem Controlada (Portugal) e Denominazione di Origine Controllata (Itália) DOCG – Denominazione di Origine Controllata e Garantita (Itália) QBA – Qualitätswein Bestimmter Anbaugebiete (Alemanha) Maturação e envelhecimento Vinhos que tiveram algum cuidado especial durante a colheita, seleção de uvas, vinificação e que passaram por algum período de amadurecimento em barris de carvalho e envelhecimento na própria garrafa, geralmente estampam em seus rótulos os termos Riserva, Reserva e Gran Reserva. Entretanto, a utilização dos termos não é igual em todos os países, já que apenas regiões vinícolas da Espanha e Itália possuem regras específicas para utilização das nomenclaturas. Os demais países vinícolas não estão proibidos de utilizar os termos, porém, como não existe nenhuma regulamentação fora da Espanha e Itália, muitos produtores os utilizam sem muito critério. Já o termo Reservado não quer dizer absolutamente nada. Os vinhos que carregam este título são, na maioria das vezes, vinhos de entrada de muitas vinícolas, isto é, os vinhos mais simples que o produtor elabora.	clueweb22-pt0000-22-09258_4	Highly Relevant	2
4239	Quais os tipos de denominação (DO) que os vinhos podem receber?	"a) as expressões que atribuam características terapêutica, medicamentosa, de qualidade ou de superatividade, tais como: natural, 100% natural, premium, dentre outras, salvo quando previsto em regulamento técnico específico do Ministério da Agricultura, Pecuária e Abastecimento; d) as expressões relativas à classificação ou à produção do vinho tais como seco, suave, branco, tinto, reserva, gran reserva, cantina, adega entre outras, bem como a palavra vinho de forma isolada ou como parte de outros dizeres, salvo quando necessário na lista de ingredientes ou quando previsto no padrão de identidade e qualidade do produto. III - O uso das expressões familiar, caseiro e colonial na denominação ou na rotulagem é privativo aos estabelecimentos produtores registrados de acordo com as previsões da Lei 13.648, de 11 de abril de 2018 e do Art. 2º-A da Lei nº 7.678, de 8 de novembro de 1988; IV - O vinho e o derivado da uva e do vinho que não contiverem aditivos alimentares podem utilizar na rotulagem a expressão ""sem aditivos""; V - É vedada a utilização de expressões que remetem à ausência de classes específicas de aditivos como sem corantes, sem conservadores, dentre outras."	clueweb22-pt0000-87-18798_3	Irrelevant	0
4240	Quais os tipos de denominação (DO) que os vinhos podem receber?	A DOP e a IGT estão registradas no Registro Comunitário E-Bacchus, onde você pode encontrar inúmeras informações e estatísticas. Na Itália existem 129 IGT e 474 PDO. Em resumo: DOP: produtos cujas características dependem, no todo ou em parte, do meio geográfico em que são produzidos. Todas as fases de produção devem ocorrer nessa área específica; DOCG: vinhos regulados por uma disciplina rígida, caracterizada por uma área de origem precisa e muitas vezes também por uma subzona. Eles estão incluídos na designação DOP; DOC: marca de origem italiana utilizada em enologia e incluída hoje na categoria DOP europeia. É um reconhecimento da qualidade atribuída aos vinhos produzidos em determinadas áreas e que levam o mesmo no rótulo; IGP: produtos com qualidades determinadas por origem geográfica. Pelo menos uma das fases de produção deve ocorrer nessa área específica; IGT: reconhecimento da qualidade atribuída aos vinhos de mesa. Estes são vinhos obtidos a partir de certas uvas e provenientes de grandes áreas bem definidas. É uma denominação incluída na comunidade do PGI. As especificações para as denominações de origem	clueweb22-pt0000-08-04373_3	Relevant	1
4241	Quais as causas para lábios inflamados em crianças?	Queilite eczematosa: lábios enantematosos e ressecados (algumas vezes denominados lábios rachados) geralmente causados por contato com substâncias irritantes ou, algumas vezes, por alergênios ou como parte da dermatite atópica Dermatite atópica (eczema) Dermatite atópica é uma doença inflamatória recidivante crônica da pele com patogênese complexa que envolve susceptibilidade genética, fatores ambientais e... leia mais Tipos raros de queilite são a queilite glandular, a queilite granulomatosa e a queilite plasmocitária. Crianças com a doença de Kawasaki podem apresentar lábios enantematosos, ressecados, edematosos e rachados, junto com língua de morango. Em geral, o diagnóstico é feito pela anamense e exame clínico. A queilite actínica com sinais de progressão (induração, ulceração e/ou espessamento) deve ser biopsiada para descartar carcinoma. O tratamento é feito com vaselina ou outros emolientes, bem como pela eliminação ou pelo tratamento das causas específicas. Na queilite actínica não maligna grave, pode-se considerar vermelhectomia (raspagem labial) ou ablação a laser com CO2. Pode-se minimizar o dano solar por meio da utilização de vestimentas protetoras como chapéus de aba larga e protetor labial contendo filtro solar tópico. Test your knowledge	clueweb22-pt0000-47-11726_6	Irrelevant	0
4242	Quais as causas para lábios inflamados em crianças?	O traumatismo é outra causa bem comum dos lábios inchados, na maioria das vezes decorrente de uma queda, batida ou pancada diretamente na boca. Isso acontece porque a pele dos lábios é muito fina e sensível, então, quando ela sofre uma agressão forte, o sangue se acumula na área afetada, causando o inchaço. Normalmente, o lábio fica muito dolorido e com marcas, dependendo da intensidade da pancada, pode causar até um corte. Para diminuir o inchaço e aliviar a dor no local, o ideal é fazer uma compressa gelada ou passar uma pedra de gelo diretamente nos lábios. Faça isso de 2 a 3 vezes por dia e já é suficiente para resolver o problema. Continua após a publicidade Outras causas dos lábios inchados Oral Dents Além de todas essas causas mais graves, outras coisas simples também podem causar o inchaço nos lábios. Tais como: Picada de inseto; Espinhas e cravos; Foliculite; Piercing inflamado; Aftas; Uso de aparelho dentário; Comidas muito picantes; Nesses casos, o incômodo e inchaço nos lábios desaparece sozinho com o tempo. Contudo, se os sintomas persistirem por mais de três dias e não for possível identificar a causa é importante procurar um médico. Principalmente se os lábios inchados estiverem acompanhados de língua inchada e dificuldade para respirar.	clueweb22-pt0001-62-13355_5	Perfect	3
4243	Quais as causas para lábios inflamados em crianças?	Por que o lábio fica inflamado sem motivo aparente Às vezes é impossível entender o que causou o repentino inchaço dos lábios. Se não houver hematomas, feridas e infecções e medicamentos para alergias não trazem alívio, apenas um médico pode responder à pergunta de por que o lábio superior inchou subitamente sob o nariz. O inchaço dos lábios pode ser um sintoma de distúrbios internos: doenças endócrinas, diminuição da imunidade, patologias de órgãos e sistemas internos. Exemplos de tais diagnósticos: Doença de Crohn; insuficiência cardíaca ou renal; tumores; hipotireoidismo; deficiência de vitamina. Se os lábios e o destino do rosto estão inchados por um dos motivos listados, é necessário tratar não o edema, mas a principal doença que levou ao seu aparecimento. Lábio inflamado e inchado durante a gravidez A gravidez é uma condição frequentemente complicada pela retenção de líquidos no corpo, que provoca inchaço dos tecidos moles do rosto.No entanto, doenças inflamatórias também podem ser a causa de tais sintomas, uma vez que a imunidade nesse período piora significativamente. Portanto, se os lábios estiverem inchados durante a gravidez, você deve definitivamente informar o médico sobre isso. Lábio inflamado e inchado em uma criança	clueweb22-pt0001-41-09215_6	Relevant	1
4244	Quais as causas para lábios inflamados em crianças?	Esse quadro clínico se manifesta por múltiplas causas, entre elas: falta de dentes, idade, muita lambedura labial (o que é muito comum em crianças), infecções por doenças que tornam os indivíduos mais suscetíveis, como a AIDS, e carência de algumas vitaminas devido à desnutrição. O artigo a seguir procura explicar em profundidade a queilose como doença, suas causas, tratamentos e prognóstico. Com essas informações ficará mais fácil reconhecer a doença e ir ao médico para receber o tratamento adequado no menor tempo possível. O que é queilose? Queilose ou queilite angular é um processo de inflamação da pele, originado de múltiplas causas, tanto médicas quanto ambientais. Essa inflamação envolve especificamente o canto dos lábios. Os cantos da boca, que são os cantos laterais da boca, são áreas de muito movimento. Por isso, quando ocorre um processo de inflamação, a pele fica fragilizada e com movimentos normais, como abrir a boca, podem ocorrer fissuras que se tornam muito profundas. Quando há rachaduras nos cantos, eles podem facilmente ficar contaminados com bactérias e fungos. O fungo contaminante mais comum nessa condição é chamado Candida albicans, criando uma infecção conhecida como candidíase.	clueweb22-pt0001-91-03307_1	Relevant	1
4245	Quais as causas para lábios inflamados em crianças?	Esse câncer é caracterizado pelo aparecimento de lesões por toda a cavidade oral ou ferida nos lábios, que não cicatrizam por mais de 15 dias. Também observa-se manchas vermelhas ou esbranquiçadas na boca. Tais lesões provocam dificuldade na fala e na alimentação, chegando a sangrar. Queilite angular A queilite angular, conhecida mais popularmente como boqueira, é o aparecimento de uma ferida no canto da boca, provocada pelo desenvolvimento de fungos ou bactérias. A queilite se dá pelo contato excessivo dos lábios com a saliva, mais especificamente pelo hábito constante de lamber os lábios com o intuito de deixá-los “hidratados”. No entanto, o pH da saliva pode ser prejudicial aos lábios, especialmente em casos de baixa imunidade. Casos de boqueira são comuns em bebês, em caso de prótese dentária ou uso de aparelho ortodôntico. Líquen plano O líquen plano é uma doença de caráter inflamatório que atinge a pele, mucosas, cabelos e unhas. Trata-se de uma erupção inflamatória recorrente que pode vir acompanhada de lesão orais e também genitais. Pode se apresentar por meio de bolhas, placas hipertróficas, de forma papulosa ou erosiva. As causas relacionadas à condição não é exata, mas podem ser imunológicas, neurológicas ou infecciosas. Mononucleose	clueweb22-pt0000-92-19592_7	Relevant	1
4246	Quais as causas para lábios inflamados em crianças?	Geralmente, as aftas nas crianças – que também podem ocorrer em bebês – aparecem sozinhas, mas também pode haver mais de uma. Eles costumam desaparecer depois de 7 ou 10 dias, ou até mais, se tiverem um tamanho considerável. Causas das aftas nas crianças Nem sempre é possível determinar a origem das aftas nas crianças. No entanto, muitas podem aparecer como um gatilho para uma infecção viral. Outras, no entanto, podem aparecer devido a reações a certos alimentos, seja devido a problemas digestivos ou a reações alérgicas. O estresse e a falta de vitaminas e nutrientes, como ferro, vitamina B12 ou ácido fólico também podem ser possíveis explicações para o aparecimento das aftas. Além disso, alguns problemas bucais, como uma limpeza muito agressiva, uma correção dentária com aparelho ou até mesmo uma mordida no lábio, podem desencadear essa resposta do sistema imunológico. Em qualquer um desses casos, é aconselhável atacar o problema em vez de esperar que ele desapareça por conta própria. Como curar as aftas nas crianças? As feridas ou aftas aparecem nas gengivas, na borda interna dos lábios ou no interior das bochechas. Por essa razão, estão expostas ao contato com todos os alimentos que a criança ingere e, por isso, são capazes de causar grande dor.	clueweb22-pt0000-12-16352_1	Irrelevant	0
4247	Quais as causas para lábios inflamados em crianças?	3 Formas de Tratar a Doença de Mão, Pé e Boca - wikiHow Saúde Doenças e Tratamentos Como Tratar a Doença de Mão, Pé e Boca Baixe em PDF Coescrito por Mark Ziats, MD, PhD Referências Neste Artigo: Aliviando a dor Auxiliando a recuperação Prevenindo a transmissão da doença Artigos Relacionados Referências A doença de mão, pé e boca é mais comum em crianças pequenas e é causada pelo vírus coxsackie, altamente contagioso. Essa doença causa erupções muito características nas palmas das mãos, nas solas dos pés e na boca. Dura apenas uma semana, mas durante esse tempo, pode haver febre, garganta inflamada e sintomas de gripe. [1] Não há cura pra a doença, mas há algumas coisas que podem ser feitas em casa para auxiliar a recuperação. Método 1 Aliviando a dor 1 Tome um remédio para dor sem receita. Para lidar com a dor causada pelas feridas nas mãos, pés e boca, tome um remédio sem receita, como ibuprofeno ou paracetamol. [2] Consulte um médico se você não tiver certeza da quantidade que deve tomar ou que deve dar ao seu filho. Leia as instruções da embalagem e siga-as cuidadosamente. Não dê aspirina para crianças, porque pode causar uma condição rara e muito grave chamada de síndrome de Reye. 2	clueweb22-pt0000-53-13903_0	Irrelevant	0
4248	Quais as causas para lábios inflamados em crianças?	É uma doença muito comum na infância causada por um vírus como a parainfluenza que afeta o sistema respiratório, causando uma tosse muito característica que soa semelhante a um selo de latidos. Quando uma criança com garupa apresenta descoloração roxa nos lábios, a doença é considerada em fase grave e precisa de atenção médica imediata para compensar a falta de oxigênio devido à dificuldade em respirar. Essa doença geralmente dura até uma semana e a tosse causada é mais aguda durante a noite. Lábios machucados pela DPOC A DPOC causa obstrução do ar nos pulmões e sua principal causa é fumar ; de fato, quanto mais uma pessoa fuma, maior o risco de desenvolver essa condição. Os pulmões de uma pessoa com DPOC não conseguem exalar todo o ar que contêm, o que afeta a respiração adequada e diminui a quantidade de oxigênio no corpo. Quando a falta de oxigênio é intensa, os lábios mudam de cor e adotam um tom roxo ou azulado . A DPOC não tem cura, portanto, o tratamento é aliviar seus sintomas e proporcionar uma melhor qualidade de vida para quem sofre. Manchas roxas nos lábios: outras causas Além das causas dos lábios machucados que já explicamos, existem outras doenças, algumas das quais são graves, que também podem se manifestar com uma alteração na cor dos lábios:	clueweb22-pt0000-33-13220_3	Irrelevant	0
4249	Quais as causas para lábios inflamados em crianças?	Lábio superior ou inferior inchado: causas, o que fazer, tratamento do edema labial smile.stomatology.biz/pt/ → Doença e tratamento → Lábio → Lábio inchado: causas, tratamento de edema do lábio inferior e superior O inchaço nos lábios aparece repentinamente e complica imediatamente a vida de uma pessoa: eles interferem na mastigação e na fala, estragam a aparência, pioram o apetite e o humor. Se o lábio superior ou inferior estiver inchado, você não precisará fazer nada em casa - consulte um médico imediatamente para identificar e eliminar a causa desse fenômeno, e não os sintomas. Conteúdo Lábio inchado em um adulto: causas e tratamento Lesão Problemas dentários Reação alérgica Infecção herpética Por que o lábio fica inflamado sem motivo aparente Lábio inflamado e inchado durante a gravidez Lábio inflamado e inchado em uma criança Dicas para o tratamento e prevenção de edema labial Lábio inchado em um adulto: causas e tratamento Os lábios incham por uma variedade de razões, portanto, estabelecer a natureza de um fenômeno por conta própria é bastante problemático. Lesão Lesão labial é uma ocorrência comum para boxeadores. Mas as pessoas longe de praticar artes marciais não estão imunes a golpes e outros ferimentos, após os quais o lábio pode inchar: Foto: Doces	clueweb22-pt0001-41-09215_0	Relevant	1
4250	Quais as causas para lábios inflamados em crianças?	Geralmente, quando uma pessoa fica com os lábios inchados se trata de uma reação alérgica, que pode surgir imediatamente ou até 2 horas após entrar em contato com a substância que causou a irritação. Pode ser um medicamento específico, um alimento ou bebida, produtos cosméticos e até partículas irritantes no ar. Outra causa comum é devido a uma agressão forte na região da boca, como um tapa ou batida, por exemplo. Continua após a publicidade No entanto, fora esses casos, os lábios inchados podem ser um indicativo de algum problema de saúde, como herpes labial, mucocele, entre outras inflamações na boca. Quadros clínicos como angioedema hereditário também pode causar inchaço nos lábios. Bem como outras doenças como eritema multiforme, queimaduras, seja pela sol ou pelo clima frio, e traumatismos que podem alterar o tamanho dos lábios. Em todo caso, o ideal é procurar um médico para investigar a causa dos lábios inchados e iniciar o tratamento, ainda mais quando o sintoma persistir por mais de três dias. Até porque, o tratamento depende da causa do inchaço nos lábios. Dependendo do que for, após iniciar o tratamento, seja com remédios ou cremes corticosteroide, os lábios voltam ao seu volume normal. Continua após a publicidade	clueweb22-pt0001-62-13355_1	Relevant	1
4251	Quais as origens de pessoas com olhos verdes?	Durante tempos primitivos, acreditava-se que pessoas de olhos verdes eram loucas. Ter olhos verdes e um cabelo vermelho também era motivo para declarar que uma mulher era uma bruxa. Era uma combinação fatal na Idade Média e fez com que milhares de mulheres fossem condenadas à morte. 6 – descendência Segundo pesquisas, existem relatos de pessoas com olhos verdes na Era da Idade do Bronze, o que significa que olhos dessa cor sempre existiram. Essa cor é muito comum entre os europeus. Acredita-se também que os europeus que possuem olhos dessa cor geralmente possuem descendência alemã ou celta. 7 – Chamam muita atenção Pode parecer besteira, mas pessoas com olhos verdes se tornam os destaques em qualquer lugar que vão. A peculiaridade dos olhos podem encantar muitas pessoas que nunca tinham visto o tom de cor. E aí, o que acharam da matéria? Comenta aí e não se esqueça de compartilhar com os amigo, lembrando que seu feedback é sempre muito importante. Entretenimento olhos pessoas verdes	clueweb22-pt0000-61-18246_2	Highly Relevant	2
4252	Quais as origens de pessoas com olhos verdes?	Os olhos verdes são mais comuns em pessoas de origem celta ou germânica, mas podem aparecer em quaisquer etnias. Em regiões da Ásia, por exemplo, existem aldeões do noroeste da China famosos por terem olhos verdes e azuis, além de cabelos claros. Da mesma forma, é possível encontrar negros com olhos claros. 9. Não surge no nascimento Unsplash Logo após o nascimento, os olhos dos bebês são escuros, cinzas ou azuis. Só a partir daí, as células melanócitas começam a liberar a melanina pelo corpo, que distribui o pigmento marrom para os olhos. Como o tom esverdeado é resultado da mistura de outros tons, é preciso esperar o equilíbrio da distribuição de melanina para o desenvolvimento da cor. 10. Olhos verdes só estão completos após um ano Unsplash Ainda que comece logo depois do nascimento, o processo só fica realmente completo após cerca de um ano depois do período. Por causa disso, então, durante os primeiros meses de vida ainda não é possível determinar qual será a verdadeira cor da criança. Interessante, não? Você imaginava que havia tanto mistério por trás de um belo par de olhos verdes? Continua após a publicidade	clueweb22-pt0000-76-03489_4	Perfect	3
4253	Quais as origens de pessoas com olhos verdes?	Muitas pessoas se perguntam porque os olhos verdes são raros, mas são os mais atraentes. Os olhos verdes inspiram mistério, mas acima de tudo atraem. Uma pessoa com olhos verdes é uma pessoa muito sexy. Você sabia disso, mas pode não conhecer algumas das particularidades dos olhos verdes. É a cor dos olhos mais desejada e invejada. Talvez porque apenas 2% da população mundial a tenha. Uma característica que surgiu na Europa por volta da Idade do Bronze e que aparece excepcionalmente em outros continentes. Se procura alguém com olhos verdes, tem mais hipóteses na Islândia. A cor verde leva alguns meses para aparecer. Os bebés não nascem com olhos verdes, normalmente ganham vida com olhos azuis ou cinzentos e é após cerca de um ano que os seus olhos adquirem a cor verde que os tornará especiais. Antigamente, ter olhos verdes poderia tornar a sua vida muito difícil, especialmente se você fosse mulher, porque eram considerados raros e, portanto, perigosos. Agora sabemos os efeitos do feitiço do olho verde. Se você tinha olhos verdes e era canhoto e tinha cabelo ruivo, o seu fogo estava assegurado.	clueweb22-pt0000-58-12314_3	Relevant	1
4254	Quais as origens de pessoas com olhos verdes?	A cor verde dos olhos resulta da presença em olhos azuis de um pigmento amarelado denominado Feomelanina (também conhecido como Lipocromo). A cor verde dos olhos é a mais variável entre todas as cores e a presença de Feomelanina dá origem a outras duas cores de olhos: avelã e âmbar (ocre). O segredo dessa variação pode entendido da seguinte forma: a íris pode ser dividida em duas secções: a parte interna de músculos e a parte externa. A secção interna apresenta-se em qualquer cor de olho como a mais pigmentada. A secção externa é um pouco mais clara que a interna. Se a feomelanina se acumula em pouca quantidade em toda a região da íris, os olhos serão de um tom verde claro que surge da mistura entre o tom azul devido a pouca melanina e de um tom amarelado devido a pouca feomelanina. Quanto mais feomelanina para um mesmo tom de azul “original” muito claro, mais “neon” os olhos irão parecer. Se tom azul “original” tiver pouca melanina e puxar mais para o violeta, o verde resultante será mais intenso. É comum que a feomelanina se acumule em grande quantidade na secção interna de músculos da íris, mas não na secção externa. Isso resulta em olhos intensamente avelã no centro e verdes na secção externa (chamados olhos avelã-esverdeados ou “hazel eyes”).	clueweb22-pt0000-79-11054_20	Perfect	3
4255	Quais as origens de pessoas com olhos verdes?	As pessoas com olhos azuis são mais encontradas na Europa: 89% da população da Estônia, Dinamarca e Finlândia, 75% da Alemanha e 50% do Reino Unido. Às vezes, o tom é encontrado na Síria e nos judeus. Em 2008, cientistas especializados em genética da Universidade de Copenhague, na Dinamarca, revelaram que a íris azul é uma mutação no gene que surgiu há mais de 6 mil anos. Um dos pesquisadores explicou: “inicialmente, todo mundo tinha olhos castanhos e a mutação diminuiu a quantidade de melanina”. Segundo os cientistas, isso começou no noroeste do Mar Negro. Mas a cor verde aparece em apenas 2% dos habitantes do Planeta. Esse tom se formou em função do conteúdo moderado de melanina e de uma mistura de pigmentos de tons amarelos e marrons. Ele costuma aparecer mais na Espanha, Irlanda, Rússia, Brasil, Islândia e Paquistão. Mas a cor mais rara é o amarelo, resultado de um pigmento chamado lipocromo. 6. ’Clarear’ o tom dos olhos © medgadget	clueweb22-pt0000-47-01946_5	Highly Relevant	2
4256	Quais as origens de pessoas com olhos verdes?	Negativo: ao olhar para os olhos das pessoas, emanam egoísmo, sedução sexual e indiferença. Pessoas de olhos verdes que não se espiritualizaram são manipuladoras, interesseiras e usam seus olhos para seduzir e controlar. Consideram-se melhores que os outros e sempre querem estar com a razão. Pensam somente em seus prazeres pessoais, pois são vaidosas e desligadas das dores humanas. COMENTÁRIOS cores corpo e mente olhar olhos significados Sobre o autor Erica Ohno Erica Ohno, terapeuta integrativa em linguagem do corpo com abordagem em psicanálise, formada na Escola Brasileira de Linguagem do Corpo e Psicanálise Cristina Cairo, e também PNL Practitioner com abordagem em constelação familiar, formada no instituto Rosemary Quionha, atualmente estudante de astrologia e constelação familiar.	clueweb22-pt0001-73-13975_17	Irrelevant	0
4257	Quais as origens de pessoas com olhos verdes?	essa etnia forçada a migrar para o Brasil, uma vez que vieram como escravos para atuar primeiramente na produção do açúcar e mais tarde na cultura do café. O Brasil é um dos países que mais utilizou a mão de obra escrava do mundo. Hoje, os negros se concentram principalmente em áreas nas quais a exploração foi mais intensa, como é o caso das regiões nordeste e sudeste. Olhos claros Podemos dizer que é uma cor de olhos bastante encontrada entre os habitantes da Europa do norte e central. O olhos claros tem pouca melanina e bastante “lipocromo”, o que faz a falta de melanina dar a iris um tom azulado misturado com o “lipocromo”, fazendo a cor verde. Então, caro amigo, se você tem os olhos claros, provavelmente você tem um “pézinho” na Europa. Olhos escuros A razão das pessoas terem olhos pretos é uma grande quantidade de melanina localizada na íris, de modo que faça com que os olhos castanhos sejam extremamente escuros, a ponto de ser preto. Quanto mais melanina tiver nos seus olhos, mais eles ficam escuros. Essa cor está entre os indivíduos com descendência da África, Ásia ou descendentes de índios americanos. Agora, seguindo as suas características, descubra de qual etnia você é: Caucasianos	clueweb22-pt0000-04-08937_2	Relevant	1
4258	Quais as origens de pessoas com olhos verdes?	 Misturam com o homo erectus. Desse modo japonês, coreano e chinês. Resultaram da miscigenação Sapiens e Homo Erectus. Há outra teoria completamente oposta. A denominada teoria da substituição. Incompatibilidade e repulsa das diferentes etimologias. Entre os Sapiens, Erectus e Neandertais. Nessa guerra prevaleceu apenas o Homo Sapiens. Sendo que os sapiens substituíram todas as tipificações de hominídeos. Motivo pelo qual em todas as regiões do planeta terra. Apesar das diferenças de cor, tamanho, formado sapiens. Sobreviveu apenas a espécie sapiens. Com o mesmíssimo DNA. Desse modo, as origens humanas. Existente no mundo. Pode ser entendida exatamente. Oriundas da África Oriental. De onde provavelmente. Há setenta mil anos atrás. Iniciaram a colonização do planeta. O fato de o homem ser branco, negro ou amarelo. São adaptações do meio ambiente a evolução. Em um passado remoto, todos os brancos de olhos azuis eram negros. O que significa que a cor é determinada proporcionalmente. Pela teoria da evolução. A quantificação de hidrogênio exposto à pele. Em climas frios o sapiens ficou branco e hoje tem olhos verdes ou azuis. Professor: Edjar Dias de Vasconcelos. .	clueweb22-pt0001-68-09271_1	Irrelevant	0
